Model,Category,Part Number
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-472J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-472J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-473J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-473J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-473J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-473J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-474J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-474J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-474J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-474J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-4R3J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-4R3J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-4R3J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-4R3J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-4R7J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-4R7J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-4R7J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-4R7J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-510J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-510J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-510J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-510J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-511J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-511J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-511J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-511J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-512J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-512J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-512J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-512J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-513J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-513J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-513J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-513J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-514J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-514J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-514J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-514J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-560J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-560J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-560J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-560J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-561J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-561J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-561J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-561J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-562J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-562J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-562J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-562J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-563J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-563J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-563J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-563J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-564J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-564J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-564J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-564J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-5R1J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-5R1J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-5R1J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-5R1J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-5R6J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-5R6J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-5R6J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-5R6J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-620J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-620J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-620J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-620J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-621J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-621J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-621J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-621J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-622J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-622J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-622J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-622J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-623J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-623J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-623J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-623J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-624J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-624J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-624J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-624J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-680J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-680J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-680J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-680J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-681J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-681J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-681J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-681J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-682J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-682J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-682J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-682J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-683J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-683J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-683J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-683J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-684J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-684J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-684J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-684J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-6R2J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-6R2J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-6R2J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-6R2J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-750J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-750J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-750J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-750J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-751J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-751J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-751J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-751J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-752J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-752J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-752J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-752J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-753J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-753J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-753J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-753J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-754J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-754J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-754J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-754J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-7R5J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-7R5J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-7R5J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-7R5J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-820J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-820J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-820J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-820J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-821J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-821J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-821J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-821J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-822J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-822J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-822J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-822J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-823J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-823J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-823J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-823J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-824J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-824J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-824J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-824J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-8R2J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-8R2J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-8R2J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-8R2J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-910J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-910J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-910J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-910J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-911J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-911J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-911J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-911J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-912J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-912J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-912J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-912J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-913J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-913J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-913J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-913J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-914J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-914J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-914J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-914J4LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-9R1J2AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-9R1J2LF
Thick Film - AEC-Q200 - Anti-Sulfur,Fixed Resistors - Chip Arrays,CAY10A-9R1J4AS
Thick Film - AEC-Q200,Fixed Resistors - Chip Arrays,CAY10A-9R1J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-000J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1000F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1001F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1002F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1003F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1004F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-100J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-101J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1020F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1021F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1022F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1023F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-102J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-103J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-104J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1050F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1051F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1052F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1053F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-105J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1070F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1071F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1072F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1073F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-10R0F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-10R2F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-10R5F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-10R7F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1100F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1101F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1102F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1103F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-110J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-111J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-112J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1130F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1131F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1132F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1133F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-113J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-114J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1150F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1151F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1152F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1153F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1180F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1181F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1182F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1183F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-11R0F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-11R3F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-11R5F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-11R8F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1200F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1201F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1202F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1203F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-120J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1210F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1211F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1212F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1213F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-121J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-122J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-123J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1240F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1241F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1242F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1243F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-124J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1270F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1271F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1272F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1273F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-12R0F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-12R1F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-12R4F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-12R7F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1300F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1301F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1302F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1303F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-130J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-131J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-132J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1330F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1331F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1332F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1333F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-133J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-134J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1370F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1371F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1372F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1373F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-13R0F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-13R3F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-13R7F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1400F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1401F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1402F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1403F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1430F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1431F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1432F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1433F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1470F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1471F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1472F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1473F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-14R0F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-14R3F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-14R7F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1500F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1501F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1502F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1503F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-150J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-151J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-152J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-153J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1540F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1541F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1542F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1543F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-154J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1580F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1581F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1582F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1583F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-15R0F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-15R4F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-15R8F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1600F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1601F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1602F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1603F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-160J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-161J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1620F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1621F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1622F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-1623F4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-162J4LF
Thick Film,Fixed Resistors - Chip Arrays,CAY16-163J4LF
